fb,tb,from_name,to_name,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
207,217,_409-23125_n,_409-23125_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,sf0146_sf0660_sf0662_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
217,218,_409-23125_n_sec,_406-92475_n,18.44943608873318,4.534807017376469,4.356966976268661,18.57854290826968,4.534807017,18.449436088733176,5.431009119292025,2.2681360927287635,1.7299568790196234,5.078508203968698,2.2681360927287635,5.431009119292025,line,_389-153332-2,,1000000,119.99994404998696,0.014399986572000001,abc
217,219,_409-23125_n_sec,_406-2094178_n,12.950813648777556,3.1832648072683747,3.0584277542223646,13.04144180416192,3.1832648072683756,12.950813648777554,3.8123651417029363,1.592146650213071,1.2143649839946054,3.564922691786334,1.5921466502130708,3.8123651417029363,line,_389-3987879-0,,1000000,119.99994404998696,0.014399986572000001,abc
217,220,_409-23125_n_sec,_500-4051506_n,17.267751531703414,4.244353076357834,4.077903672296486,17.388589072215897,4.244353076357835,17.26775153170341,5.083153522270583,2.1228622002840947,1.6191533119928077,4.7532302557151125,2.1228622002840947,5.083153522270583,line,_389-153331-2,,1000000,119.99994404998696,0.014399986572000001,abc
202,221,_409-2041987_n,_409-2041987_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,__avc10743_avc21223_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
221,222,_409-2041987_n_sec,_500-4539601_n,0,0,0,4.973236733676874,1.3646077662658456,4.973236733676874,0,0,0,1.7282679095959812,0.9556617334121081,1.7282679095959808,line,_389-4603009-0,,1000000,119.99994404998696,0.014399986572000001,bc
146,223,_409-22698_n,_409-22698_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ave03123_ave00949_ave00583_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
223,224,_409-22698_n_sec,_406-92439_n,9.557329968376157,2.349158359069965,2.2570321853331494,9.624210954306749,2.3491583590699654,9.557329968376155,2.8134164082138056,1.1749586787983328,0.8961666169270983,2.630810959153114,1.1749586787983326,2.8134164082138056,line,_389-153264-4,,1000000,119.99994404998696,0.014399986572000001,abc
223,225,_409-22698_n_sec,_406-92438_n,3.873455317579764,0.9520818019138184,0.9147443218090299,3.9005612678247625,0.9520818019138185,3.8734553175797637,1.1402392491439215,0.47619470682575604,0.36320409144181964,1.0662317543704252,0.476194707,1.1402392491439215,line,_389-153263-2,,1000000,119.99994404998696,0.014399986572000001,abc
109,226,_409-22383_n,_409-22383_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,se7479_se7480_se7478_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
226,227,_409-22383_n_sec,_406-92378_n,6.090868144310209,1.4971141377920185,1.4384023031344888,6.133491269,1.497114137792019,6.090868144310208,1.792984906262543,0.7487989230520945,0.5711252742237307,1.6766108021621902,0.7487989230520944,1.792984906262543,line,_389-4053578-0,,1000000,119.99994404998696,0.014399986572000001,abc
226,228,_409-22383_n_sec,_406-92377_n,10.724980267008899,2.636162728342536,2.532781198284278,10.80003232199885,2.6361627283425366,10.724980267008897,3.1571407036079155,1.318507228102329,1.0056542271008644,2.9522257488763732,1.3185072281023287,3.1571407036079155,line,_389-153122-1,,1000000,119.99994404998696,0.014399986572000001,abc
97,229,_409-23049_n,_409-23049_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,sa8497_se8721___tnk,,1000000,119.99994404998696,0.014399986572000001,abc
229,230,_409-23049_n_sec,_406-92374_n,11.551499221214128,3.169618981244107,0,11.551499221214128,0,0,4.0143042611581565,2.2197466882081005,0,4.0143042611581565,0,0,line,_389-153103-0,,1000000,119.99994404998696,0.014399986572000001,ab
32,231,_409-1450774_n,_409-1450774_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ave04799_ava18787_ava18968_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
231,232,_409-1450774_n_sec,_406-92419_n,7.676739343174388,1.886915745097314,1.8129171885128237,7.730460193841104,1.8869157450973142,7.676739343174387,2.2598219901511776,0.9437626979481469,0.7198283986183889,2.113147716089212,0.9437626979481468,2.2598219901511776,line,_389-3480065-0,,1000000,119.99994404998696,0.014399986572000001,abc
31,233,_409-22381_n,_409-22381_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ave03374_ave02814_ave03060_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
233,234,_409-22381_n_sec,_406-92371_n,12.423125533049301,3.053560909616348,2.933810412,12.510060993762606,3.0535609096163485,12.42312553,3.657028200515214,1.5272737481237655,1.164885006319923,3.419667931046016,1.527273748123765,3.657028200515214,line,_389-153100-0,,1000000,119.99994404998696,0.014399986572000001,abc
233,235,_409-22381_n_sec,_406-92418_n,9.024028149289087,2.2180746327195116,2.1310891265333556,9.087177157,2.218074632719512,9.024028149289087,2.656426946,1.1093956394527575,0.8461602565111956,2.4840109350006645,1.1093956394527575,2.656426946,line,_389-153211-0,,1000000,119.99994404998696,0.014399986572000001,abc
28,236,_500-15137_n,_403-1278617_sn,3.576483407884739e-05,1.2896962178020945e-05,1.2896962178020945e-05,3.576483407884739e-05,1.2896962178020945e-05,3.576483407884739e-05,0.000189585,0.000105679,0.000107511,0.000189585,0.000105679,0.000189585,line,_389-3108929-0,,1000000,7621.023553,58.08,abc
236,237,_403-1278617_sn,_403-1278617_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-1278617-0,CLOSED,1000000,7621.023553,58.08,abc
237,238,_403-1278617_ln,_409-23073_n,0.000612225,0.000220771,0.000220771,0.000612225,0.000220771,0.000612225,0.003245334,0.001809015,0.001840377,0.003245334,0.001809015,0.003245334,line,_389-160365-0,,1000000,7621.023553,58.08,abc
238,239,_409-23073_n,_409-23055_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-160365-1,CLOSED,1000000,7621.023553,58.08,abc
239,240,_409-23055_n,_500-15144_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-160365-2,CLOSED,1000000,7621.023553,58.08,abc
240,241,_500-15144_n,_402-1615687_sn,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-3274597-3,CLOSED,1000000,7621.023553,58.08,abc
241,242,_402-1615687_sn,_402-1615687_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_402-1615687-0,CLOSED,1000000,7621.023553,58.08,abc
242,243,_402-1615687_ln,_403-36882_sn,0.007386271,0.000313722,0.000313722,0.007386271,0.000313722,0.007386271,0.005325585,0.002570665,0.002615232,0.005325585,0.002570665,0.005325585,line,_389-3274596-2,,1000000,7621.023553,58.08,abc
243,244,_403-36882_sn,_403-36882_ln,0,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,0,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-36882-0,CLOSED,1000000,7621.023553,58.08,bc
244,245,_403-36882_ln,_403-142218_sn,0,0,0,0.002317239,9.581044432491221e-05,0.002317239,0,0,0,0.001607977,0.000785078,0.001607977,line,_389-453476-0,,1000000,7621.023553,58.08,bc
245,246,_403-142218_sn,_403-142218_ln,0,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,0,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-142218-0,CLOSED,1000000,7621.023553,58.08,bc
246,247,_403-142218_ln,_409-1194789_n,0,0,0,0.003357479,0.000138821,0.003357479,0,0,0,0.002329819,0.00113751,0.002329819,line,_389-3062977-1,,1000000,7621.023553,58.08,bc
247,248,_409-1194789_n,_500-2890151_n,0,0,0,0.000442703,1.8304363187600806e-05,0.000442703,0,0,0,0.0003072,0.000149987,0.0003072,line,_389-3062977-2,,1000000,7621.023553,58.08,bc
247,249,_409-1194789_n,_409-1194789_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,__ave01015_ave00351_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
249,250,_409-1194789_n_sec,_406-463087_n,0,0,0,16.439798460617368,4.510920726,16.439798460617368,0,0,0,5.713055227657385,3.159086754795148,5.713055227657384,line,_389-3062978-0,,1000000,119.99994404998696,0.014399986572000001,bc
249,251,_409-1194789_n_sec,_406-92331_n,0,0,0,11.51635267185952,3.1599751101044196,11.51635267185952,0,0,0,4.002090353669845,2.2129928950391102,4.0020903536698444,line,_389-3062979-1,,1000000,119.99994404998696,0.014399986572000001,bc
240,252,_500-15144_n,_396-174451_sn,4.309016154077998e-05,1.5538508648218003e-05,1.5538508648218003e-05,4.309016154077998e-05,1.5538508648218003e-05,4.309016154077998e-05,0.000228416,0.000127324,0.000129531,0.000228416,0.000127324,0.000228416,line,_389-160365-3,,1000000,7621.023553,58.08,abc
252,253,_396-174451_sn,_396-174451_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_396-174451-0_a_396-174451-0_b_396-174451-0_c,CLOSED,1000000,7621.023553,58.08,abc
253,254,_396-174451_ln,_403-36888_sn,0.000425731,0.00015352,0.00015352,0.000425731,0.00015352,0.000425731,0.00225675,0.001257958,0.001279767,0.00225675,0.001257958,0.00225675,line,_389-3352394-0,,1000000,7621.023553,58.08,abc
254,255,_403-36888_sn,_403-36888_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-36888-0,CLOSED,1000000,7621.023553,58.08,abc
255,256,_403-36888_ln,_500-15145_n,0.000432539,0.000155976,0.000155976,0.000432539,0.000155976,0.000432539,0.002292839,0.001278075,0.001300233,0.002292839,0.001278075,0.002292839,line,_389-455932-0,,1000000,7621.023553,58.08,abc
256,257,_500-15145_n,_403-1425849_sn,0.000347393,0.000125271,0.000125271,0.000347393,0.000125271,0.000347393,0.001841489,0.001026484,0.001044279,0.001841489,0.001026484,0.001841489,line,_389-3326462-0,,1000000,7621.023553,58.08,abc
257,258,_403-1425849_sn,_403-1425849_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-1425849-0,CLOSED,1000000,7621.023553,58.08,abc
258,259,_403-1425849_ln,_500-15147_n,0.000491745,0.000177325,0.000177325,0.000491745,0.000177325,0.000491745,0.002606683,0.001453018,0.001478208,0.002606683,0.001453018,0.002606683,line,_389-3326461-10,,1000000,7621.023553,58.08,abc
259,260,_500-15147_n,_409-1472851_n,1.7408425262475113e-05,6.277557493880072e-06,6.277557493880072e-06,1.7408425262475113e-05,6.277557493880072e-06,1.7408425262475113e-05,9.228004397190301e-05,5.143877049464298e-05,5.233054522629251e-05,9.228004397190301e-05,5.143877049464298e-05,9.228004397190301e-05,line,_389-3326461-11,,1000000,7621.023553,58.08,abc
260,261,_409-1472851_n,_389-3326461-12_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-3326461-12,CLOSED,1000000,7621.023553,58.08,abc
261,262,_389-3326461-12_n,_390-190458_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_390-190458-0,CLOSED,1000000,7621.023553,58.08,abc
260,263,_409-1472851_n,_409-1472851_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,____ave07943_tnk,,1000000,119.99994404998696,0.014399986572000001,c
263,264,_409-1472851_n_sec,_406-2841587_n,22.706759871275803,6.541161917966823,0,22.706759871275803,0,0,9.239882806746273,7.067213395732047,0,9.239882806746273,0,0,line,_389-3988817-1,,1000000,119.99994404998696,0.014399986572000001,ab
256,265,_500-15145_n,_403-1425850_sn,4.610647284863458e-05,1.6626204253593263e-05,1.6626204253593263e-05,4.610647284863458e-05,1.6626204253593263e-05,4.610647284863458e-05,0.000244405,0.000136236,0.000138598,0.000244405,0.000136236,0.000244405,line,_389-3326463-0,,1000000,7621.023553,58.08,abc
265,266,_403-1425850_sn,_403-1425850_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-1425850-0,CLOSED,1000000,7621.023553,58.08,abc
266,267,_403-1425850_ln,_409-1541093_n,0.001314681,0.00047408,0.00047408,0.001314681,0.00047408,0.001314681,0.006968971,0.003884646,0.003951992,0.006968971,0.003884646,0.006968971,line,_389-3465363-4,,1000000,7621.023553,58.08,abc
267,268,_409-1541093_n,_409-1541093_ln,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,ava14074_ava14043_ava14172_tnk,,1000000,119.99994404998696,0.014399986572000001,abc
267,269,_409-1541093_n,_392-100534_sn,6.325635714186502e-05,2.281053069558403e-05,2.281053069558403e-05,6.325635714186502e-05,2.281053069558403e-05,6.325635714186502e-05,0.000335315,0.000186911,0.000190152,0.000335315,0.000186911,0.000335315,line,_389-3465363-5,,1000000,7621.023553,58.08,abc
269,270,_392-100534_sn,_392-100534_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_392-100534-0,CLOSED,1000000,7621.023553,58.08,abc
270,271,_392-100534_ln,_500-15165_n,0.00100495,0.00025738,0.00025738,0.00100495,0.00025738,0.00100495,0.003849128,0.00210899,0.002145552,0.003849128,0.00210899,0.003849128,line,_389-3077585-5,,1000000,7621.023553,58.08,abc
271,272,_500-15165_n,_396-269492_sn,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-3077585-6,CLOSED,1000000,7621.023553,58.08,abc
272,273,_396-269492_sn,_396-269492_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_396-269492-0_a_396-269492-0_b_396-269492-0_c,CLOSED,1000000,7621.023553,58.08,abc
273,274,_396-269492_ln,_500-15167_n,0.000507571,0.000129995,0.000129995,0.000507571,0.000129995,0.000507571,0.001944084,0.00106519,0.001083657,0.001944084,0.00106519,0.001944084,line,_389-4554209-0,,1000000,7621.023553,58.08,abc
274,275,_500-15167_n,_500-1391185_n,0.001330145,0.000340666,0.000340666,0.001330145,0.000340666,0.001330145,0.00509468,0.002791445,0.002839839,0.00509468,0.002791445,0.00509468,line,_389-4585905-1,,1000000,7621.023553,58.08,abc
275,276,_500-1391185_n,_402-722742_sn,5.653429194150334e-05,2.0386523346462017e-05,2.0386523346462017e-05,5.653429194150334e-05,2.0386523346462017e-05,5.653429194150334e-05,0.000299682,0.000167049,0.000167049,0.000299682,0.000169945,0.000299682,line,_394-1337674-0,,1000000,7621.023553,58.08,abc
276,277,_402-722742_sn,_402-722742_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_402-722742-0,CLOSED,1000000,7621.023553,58.08,abc
277,278,_402-722742_ln,_500-1796342_n,0,0,0,2.826714597075167e-05,0,0,0,0,0,0.000149841,0,0,line,_394-1590847-0,,1000000,7621.023553,58.08,b
278,279,_500-1796342_n,_395-1135229_sn,0,0,0,0.000624702,0,0,0,0,0,0.000311227,0,0,line,_411-1130772-0,,1000000,7621.023553,58.08,b
279,280,_395-1135229_sn,_391-851127_n,0,0,0,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,0,0,switch,_395-1135229-0_b,CLOSED,1000000,7621.023553,58.08,b
284,280,_395-1135230_sn,_391-851127_n,0,0,0,0,0,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,switch,_395-1135230-0_c,CLOSED,1000000,7621.023553,58.08,c
286,280,_395-1135228_sn,_391-851127_n,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,0,0,0,0,0,switch,_395-1135228-0_a,CLOSED,1000000,7621.023553,58.08,a
280,281,_391-851127_n,_391-851127_ln,0,0,0,0,0,0,0.0765,0,0,0.0765,0,0.0765,transformer,av06071_tnk,,1000000,277.1281292110204,0.0768,abc
281,282,_391-851127_ln,_500-1796344_n,0.8867888755308173,0.21796961144760207,0.2094215686066257,0.8929945118857436,0.21796961144760213,0.8867888755308172,0.26104637815113235,0.10902001804001539,0.083151946,0.24410310200872204,0.10902001804001538,0.26104637815113235,line,_389-2114417-0,,1000000,277.1281292110204,0.0768,abc
281,283,_391-851127_ln,_406-1223123_n,0.7689012149261271,0.1889932358011553,0.1815815499906707,0.7742818883472233,0.18899323580115532,0.768901215,0.22634347684202039,0.094527149,0.072097919,0.21165260061409075,0.094527149,0.22634347684202039,line,_389-2114418-0,,1000000,277.1281292110204,0.0768,abc
285,284,_500-1796340_n,_395-1135230_sn,0,0,0,0,0,0.000722766,0,0,0,0,0,0.000360083,line,_411-1130773-0,,1000000,7621.023553,58.08,c
277,285,_402-722742_ln,_500-1796340_n,0,0,0,0,0,2.826714597075167e-05,0,0,0,0,0,0.000149841,line,_394-1590845-0,,1000000,7621.023553,58.08,c
287,286,_500-1796338_n,_395-1135228_sn,0.000761991,0,0,0,0,0,0.000379625,0,0,0,0,0,line,_411-1130771-0,,1000000,7621.023553,58.08,a
277,287,_402-722742_ln,_500-1796338_n,2.826714597075167e-05,0,0,0,0,0,0.000149841,0,0,0,0,0,line,_394-1590843-0,,1000000,7621.023553,58.08,a
275,288,_500-1391185_n,_500-15176_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-4585905-3,CLOSED,1000000,7621.023553,58.08,abc
288,289,_500-15176_n,_500-4034322_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-4585905-5,CLOSED,1000000,7621.023553,58.08,abc
289,290,_500-4034322_n,_409-234868_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-4585905-7,CLOSED,1000000,7621.023553,58.08,abc
290,291,_409-234868_n,_409-234868_n_sec,0,0,0,0,0,0,0.0765,0,0,0.0765,0,0.0765,transformer,sg0952_sg0394_sg0396_tnk,,1000000,277.1281292110204,0.0768,abc
291,292,_409-234868_n_sec,_406-689012_n,2.917193315766956,0.7170359384297081,0.6889161749474932,2.9376074655090068,0.7170359384297083,2.917193315766955,0.8587418837339623,0.35863380415181323,0.27353782629285944,0.8030050412073271,0.3586338041518131,0.8587418837339623,line,_389-937571-3,,1000000,277.1281292110204,0.0768,abc
290,293,_409-234868_n,_409-2046499_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-4585905-14,CLOSED,1000000,7621.023553,58.08,abc
293,294,_409-2046499_n,_409-2046499_n_sec,0,0,0,0,0,0,0.40800038046035486,0,0,0.40800038046035486,0,0.40800038046035486,transformer,__avc21495___tnk,,1000000,119.99994404998696,0.014399986572000001,b
294,295,_409-2046499_n_sec,_406-3392071_n,9.534220011146271,2.746533508434163,0,9.534220011146271,0,0,3.8796849949590353,2.967414451141753,0,3.8796849949590353,0,0,line,_389-4625078-1,,1000000,119.99994404998696,0.014399986572000001,ab
293,296,_409-2046499_n,_409-23087_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-4585905-15,CLOSED,1000000,7621.023553,58.08,abc
296,297,_409-23087_n,_403-37193_sn,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-4585905-10,CLOSED,1000000,7621.023553,58.08,abc
297,298,_403-37193_sn,_403-37193_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-37193-0,CLOSED,1000000,7621.023553,58.08,abc
298,299,_403-37193_ln,_500-3376242_n,0.000496408,0.000127136,0.000127136,0.000496408,0.000127136,0.000496408,0.001901326,0.001041762,0.001059823,0.001901326,0.001041762,0.001901326,line,_389-150210-8,,1000000,7621.023553,58.08,abc
299,300,_500-3376242_n,_402-1760651_sn,5.653429194150334e-05,2.0386523346462017e-05,2.0386523346462017e-05,5.653429194150334e-05,2.0386523346462017e-05,5.653429194150334e-05,0.000299682,0.000167049,0.000167049,0.000299682,0.000169945,0.000299682,line,_394-2861178-1,,1000000,7621.023553,58.08,abc
300,301,_402-1760651_sn,_402-1760651_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_402-1760651-0,CLOSED,1000000,7621.023553,58.08,abc
301,302,_402-1760651_ln,_500-3376246_n,0,0,0,2.826714597075167e-05,0,0,0,0,0,0.000149841,0,0,line,_394-2861181-0,,1000000,7621.023553,58.08,b
302,303,_500-3376246_n,_395-2453703_sn,0,0,0,0.021925595,0,0,0,0,0,0.010923353912186571,0,0,line,_411-2459449-0,,1000000,7621.023553,58.08,b
303,304,_395-2453703_sn,_391-2013548_n,0,0,0,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,0,0,switch,_395-2453703-0_b,CLOSED,1000000,7621.023553,58.08,b
305,304,_395-2453702_sn,_391-2013548_n,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,0,0,0,0,0,switch,_395-2453702-0_a,CLOSED,1000000,7621.023553,58.08,a
309,304,_395-2453704_sn,_391-2013548_n,0,0,0,0,0,1.7217630853994492e-05,0,0,0,0,0,1.7217630853994492e-05,switch,_395-2453704-0_c,CLOSED,1000000,7621.023553,58.08,c
306,305,_500-3376244_n,_395-2453702_sn,0.022282256732988694,0,0,0,0,0,0.011101042978277334,0,0,0,0,0,line,_411-2459448-0,,1000000,7621.023553,58.08,a
301,306,_402-1760651_ln,_500-3376244_n,2.826714597075167e-05,0,0,0,0,0,0.000149841,0,0,0,0,0,line,_394-2861179-0,,1000000,7621.023553,58.08,a
304,307,_391-2013548_n,_391-2013548_ln,0,0,0,0,0,0,0.0765,0,0,0.0765,0,0.0765,transformer,ave30724_tnk,,1000000,277.1281292110204,0.0768,abc
307,308,_391-2013548_ln,_406-2517323_n,0.39734457034170145,0.097665909,0.093835777,0.4001251373731373,0.097665909,0.3973445703417014,0.11696736825169429,0.048848732118819946,0.037257994,0.10937557389708316,0.048848732,0.11696736825169429,line,_389-3606091-1,,1000000,277.1281292110204,0.0768,abc
310,309,_500-3376248_n,_395-2453704_sn,0,0,0,0,0,0.021805013,0,0,0,0,0,0.010863279808375845,line,_411-2459450-0,,1000000,7621.023553,58.08,c
301,310,_402-1760651_ln,_500-3376248_n,0,0,0,0,0,2.826714597075167e-05,0,0,0,0,0,0.000149841,line,_394-2861183-0,,1000000,7621.023553,58.08,c
299,311,_500-3376242_n,_500-15194_n,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,1.721763085399449e-11,0,0,1.721763085399449e-11,0,1.721763085399449e-11,switch,_389-150210-9,CLOSED,1000000,7621.023553,58.08,abc
311,312,_500-15194_n,_403-37197_sn,0.000550041,0.000140872,0.000140872,0.000550041,0.000140872,0.000550041,0.002106749,0.001154317,0.001174329,0.002106749,0.001154317,0.002106749,line,_389-150210-1,,1000000,7621.023553,58.08,abc
312,313,_403-37197_sn,_403-37197_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_403-37197-0,CLOSED,1000000,7621.023553,58.08,abc
313,314,_403-37197_ln,_390-8029_sn,7.066786492687918e-05,2.5483154183077523e-05,2.5483154183077523e-05,7.066786492687918e-05,2.5483154183077523e-05,7.066786492687918e-05,0.000374602,0.000208811,0.000212431,0.000374602,0.000208811,0.000374602,line,_389-150133-0,,1000000,7621.023553,58.08,abc
314,315,_390-8029_sn,_390-8029_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_390-8029-0,CLOSED,1000000,7621.023553,58.08,abc
315,316,_390-8029_ln,_500-15200_n,0.000504672,0.000181987,0.000181987,0.000504672,0.000181987,0.000504672,0.002675208,0.001491215,0.001517068,0.002675208,0.001491215,0.002675208,line,_389-150232-0,,1000000,7621.023553,58.08,abc
316,317,_500-15200_n,_394-1034905-1_n,5.653429194150334e-05,2.0386523346462017e-05,2.0386523346462017e-05,5.653429194150334e-05,2.0386523346462017e-05,5.653429194150334e-05,0.000299682,0.000167049,0.000167049,0.000299682,0.000169945,0.000299682,line,_394-1034905-1,,1000000,7621.023553,58.08,abc
317,318,_394-1034905-1_n,_402-606216_ln,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,1.7217630853994492e-05,0,0,1.7217630853994492e-05,0,1.7217630853994492e-05,switch,_402-606216-0,CLOSED,1000000,7621.023553,58.08,abc
316,319,_500-15200_n,_500-15201_n,2.15987834589309e-05,5.531709078765609e-06,5.531709078765609e-06,2.15987834589309e-05,5.531709078765609e-06,2.15987834589309e-05,8.272696847528576e-05,4.5327233406170566e-05,4.611305470435677e-05,8.272696847528576e-05,4.5327233406170566e-05,8.272696847528576e-05,line,_389-150179-0,,1000000,7621.023553,58.08,abc
319,320,_500-15201_n,_500-15202_n,0.000548538,0.000197805,0.000197805,0.000548538,0.000197805,0.000548538,0.002907735,0.001620831,0.00164893,0.002907735,0.001620831,0.002907735,line,_389-159696-8,,1000000,7621.023553,58.08,abc
320,321,_500-15202_n,_402-36899_sn,0.000409632,1.6936974426557623e-05,1.6936974426557623e-05,0.000409632,1.6936974426557623e-05,0.000409632,0.000284251,0.000138783,0.000141189,0.000284251,0.000138783,0.000284251,line,_389-150226-0,,1000000,7621.023553,58.08,abc
