fb,tb,from_name,to_name,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
690,691,m1047293,m1047292,3.804307361307874e-05,1.5558376572740078e-05,1.5558376572740078e-05,3.804307361307874e-05,1.5558376572740078e-05,3.804307361307874e-05,8.346474608249854e-05,3.6712082926208133e-05,3.6712082926208133e-05,8.346474608249854e-05,3.6712082926208133e-05,8.346474608249854e-05,line,ln6047605-1,,1000000.0,7199.557856794634,51.833633333333346,abc
691,692,m1047292,l2766750,0.0,0.0,0.0,0.0,0.0,6.515428880475932e-05,0.0,0.0,0.0,0.0,0.0,0.00013547598672162024,line,ln6199561-1,,1000000.0,7199.557856794634,51.833633333333346,c
691,693,m1047292,l2691954,0.0001677493191306287,6.860400143793371e-05,6.860400143793371e-05,0.0001677493191306287,6.860400143793371e-05,0.0001677493191306287,0.00036803425688340056,0.00016188037216376236,0.00016188037216376236,0.00036803425688340056,0.00016188037216376236,0.00036803425688340056,line,ln6229835-1,,1000000.0,7199.557856794634,51.833633333333346,abc
693,694,l2691954,l3122849,0.00012155895158420297,4.971364731908299e-05,4.971364731908299e-05,0.00012155895158420297,4.971364731908299e-05,0.00012155895158420297,0.0002666947242806954,0.00011730603989494593,0.00011730603989494593,0.0002666947242806954,0.00011730603989494593,0.0002666947242806954,line,ln6320368-1,,1000000.0,7199.557856794634,51.833633333333346,abc
694,695,l3122849,m1026357,0.00015899669686284763,6.502446434200696e-05,6.502446434200696e-05,0.00015899669686284763,6.502446434200696e-05,0.00015899669686284763,0.0003488314079609828,0.00015343397275385543,0.00015343397275385543,0.0003488314079609828,0.00015343397275385543,0.0003488314079609828,line,ln5956503-1,,1000000.0,7199.557856794634,51.833633333333346,abc
695,696,m1026357,l3178997,0.0,0.0,0.0,0.0,0.0,6.546559706085301e-05,0.0,0.0,0.0,0.0,0.0,0.0001361232931989461,line,ln5653492-1,,1000000.0,7199.557856794634,51.833633333333346,c
696,697,l3178997,m1026363,0.0,0.0,0.0,0.0,0.0,3.686402864549336e-05,0.0,0.0,0.0,0.0,0.0,7.665175611459483e-05,line,ln6047606-1,,1000000.0,7199.557856794634,51.833633333333346,c
697,698,m1026363,l2897779,0.0,0.0,0.0,0.0,0.0,0.00010006489621603473,0.0,0.0,0.0,0.0,0.0,0.0002080659738560998,line,ln6229805-1,,1000000.0,7199.557856794634,51.833633333333346,c
698,699,l2897779,l2804261,0.0,0.0,0.0,0.0,0.0,0.00010804346058447248,0.0,0.0,0.0,0.0,0.0,0.00022465588528426518,line,ln5714054-1,,1000000.0,7199.557856794634,51.833633333333346,c
699,700,l2804261,l3178980,0.0,0.0,0.0,0.0,0.0,0.00010882613938568842,0.0,0.0,0.0,0.0,0.0,0.00022628331741231074,line,ln6047582-1,,1000000.0,7199.557856794634,51.833633333333346,c
695,701,m1026357,m1026356,5.602897117122791e-05,2.291402217736358e-05,2.291402217736358e-05,5.602897117122791e-05,2.291402217736358e-05,5.602897117122791e-05,0.0001229249744548102,5.406871844343023e-05,5.406871844343023e-05,0.0001229249744548102,5.406871844343023e-05,0.0001229249744548102,line,ln5532791-1,,1000000.0,7199.557856794634,51.833633333333346,abc
701,702,m1026356,m1026354,7.335077811639671e-05,2.9998076376406796e-05,2.9998076376406796e-05,7.335077811639671e-05,2.9998076376406796e-05,7.335077811639671e-05,0.0001609282187003419,7.078449749615597e-05,7.078449749615597e-05,0.0001609282187003419,7.078449749615597e-05,0.0001609282187003419,line,ln5895818-1,,1000000.0,7199.557856794634,51.833633333333346,abc
702,703,m1026354,l3235275,0.00013600684236297016,5.562236352072554e-05,5.562236352072554e-05,0.00013600684236297016,5.562236352072554e-05,0.00013600684236297016,0.0002983927292195736,0.00013124845079932012,0.00013124845079932012,0.0002983927292195736,0.00013124845079932012,0.0002983927292195736,line,ln5865271-1,,1000000.0,7199.557856794634,51.833633333333346,abc
703,704,l3235275,m1026347,0.0001627664812435168,6.65661832259491e-05,6.65661832259491e-05,0.0001627664812435168,6.65661832259491e-05,0.0001627664812435168,0.0003571021407445229,0.00015707186590109762,0.00015707186590109762,0.0003571021407445229,0.00015707186590109762,0.0003571021407445229,line,ln5774496-1,,1000000.0,7199.557856794634,51.833633333333346,abc
704,705,m1026347,n1145956,1.1338243225601906e-05,0.0,0.0,0.0,0.0,0.0,2.3575726431165344e-05,0.0,0.0,0.0,0.0,0.0,line,ln5562937-2,,1000000.0,7199.557856794634,51.833633333333346,a
705,706,n1145956,l2729412,4.3895998209656656e-05,0.0,0.0,0.0,0.0,0.0,9.127340317387228e-05,0.0,0.0,0.0,0.0,0.0,line,ln5562937-3,,1000000.0,7199.557856794634,51.833633333333346,a
704,707,m1026347,m1026341,9.645631126765178e-05,3.944748599397169e-05,3.944748599397169e-05,9.645631126765178e-05,3.944748599397169e-05,9.645631126765178e-05,0.0002116206910590228,9.308165092099144e-05,9.308165092099144e-05,0.0002116206910590228,9.308165092099144e-05,0.0002116206910590228,line,ln5623408-1,,1000000.0,7199.557856794634,51.833633333333346,abc
707,708,m1026341,p827531,1.0447636933291059e-05,0.0,0.0,0.0,0.0,0.0,2.1723879554394854e-05,0.0,0.0,0.0,0.0,0.0,line,ln6140777-1,,1000000.0,7199.557856794634,51.833633333333346,a
708,709,p827531,m1026343,6.9446735420823915e-06,0.0,0.0,0.0,0.0,0.0,1.4440131537502352e-05,0.0,0.0,0.0,0.0,0.0,line,ln5746547-1,,1000000.0,7199.557856794634,51.833633333333346,a
709,710,m1026343,l2748135,5.9383750396299945e-05,0.0,0.0,0.0,0.0,0.0,0.00012347724651368572,0.0,0.0,0.0,0.0,0.0,line,ln5986936-1,,1000000.0,7199.557856794634,51.833633333333346,a
709,711,m1026343,m1026344,1.0531450737584153e-05,0.0,0.0,0.0,0.0,0.0,2.1898154464700843e-05,0.0,0.0,0.0,0.0,0.0,line,ln6411389-1,,1000000.0,7199.557856794634,51.833633333333346,a
711,712,m1026344,l2991919,0.00014452095634173178,0.0,0.0,0.0,0.0,0.0,0.0003005039195657388,0.0,0.0,0.0,0.0,0.0,line,ln5593238-1,,1000000.0,7199.557856794634,51.833633333333346,a
712,713,l2991919,m1026361,9.543778855299229e-05,0.0,0.0,0.0,0.0,0.0,0.00019844478102570463,0.0,0.0,0.0,0.0,0.0,line,ln5744339-1,,1000000.0,7199.557856794634,51.833633333333346,a
713,714,m1026361,m1026366,7.828761529997574e-05,0.0,0.0,0.0,0.0,0.0,0.00016278424836512197,0.0,0.0,0.0,0.0,0.0,line,ln5744340-1,,1000000.0,7199.557856794634,51.833633333333346,a
714,715,m1026366,l3122824,6.998431398146248e-05,0.0,0.0,0.0,0.0,0.0,0.0001455191080373168,0.0,0.0,0.0,0.0,0.0,line,ln5653465-1,,1000000.0,7199.557856794634,51.833633333333346,a
714,716,m1026366,l2860489,6.703757333880382e-05,0.0,0.0,0.0,0.0,0.0,0.00013939191973551276,0.0,0.0,0.0,0.0,0.0,line,ln6290218-1,,1000000.0,7199.557856794634,51.833633333333346,a
714,717,m1026366,l3104131,0.00010479864344193504,0.0,0.0,0.0,0.0,0.0,0.0002179089034327132,0.0,0.0,0.0,0.0,0.0,line,ln5593237-1,,1000000.0,7199.557856794634,51.833633333333346,a
717,718,l3104131,m1026377,6.8389433617426e-05,0.0,0.0,0.0,0.0,0.0,0.00014220285679761335,0.0,0.0,0.0,0.0,0.0,line,ln5835146-1,,1000000.0,7199.557856794634,51.833633333333346,a
718,719,m1026377,l3048210,0.0001423904253930363,0.0,0.0,0.0,0.0,0.0,0.00029607388452414094,0.0,0.0,0.0,0.0,0.0,line,ln5653466-1,,1000000.0,7199.557856794634,51.833633333333346,a
718,720,m1026377,m1026378,6.497355252606253e-05,0.0,0.0,0.0,0.0,0.0,0.00013510017990764038,0.0,0.0,0.0,0.0,0.0,line,ln5562936-1,,1000000.0,7199.557856794634,51.833633333333346,a
720,721,m1026378,l2897778,0.0001003875172040805,0.0,0.0,0.0,0.0,0.0,0.0002087368030140018,0.0,0.0,0.0,0.0,0.0,line,ln6506312-2,,1000000.0,7199.557856794634,51.833633333333346,a
721,722,l2897778,m3037452,2.220994759515861e-06,0.0,0.0,0.0,0.0,0.0,4.618137379269186e-06,0.0,0.0,0.0,0.0,0.0,line,ln6506313-4,,1000000.0,7199.557856794634,51.833633333333346,a
722,723,m3037452,m1026387,0.0001330461759385315,0.0,0.0,0.0,0.0,0.0,0.00027664428996873966,0.0,0.0,0.0,0.0,0.0,line,ln6320341-2,,1000000.0,7199.557856794634,51.833633333333346,a
723,724,m1026387,l3104132,7.929764308759626e-05,0.0,0.0,0.0,0.0,0.0,0.00016488440959248462,0.0,0.0,0.0,0.0,0.0,line,ln6290219-1,,1000000.0,7199.557856794634,51.833633333333346,a
723,725,m1026387,l3085402,0.00010572441319632232,0.0,0.0,0.0,0.0,0.0,0.00021983386605993916,0.0,0.0,0.0,0.0,0.0,line,ln5835147-1,,1000000.0,7199.557856794634,51.833633333333346,a
725,726,l3085402,m1026394,1.6420704574700207e-05,0.0,0.0,0.0,0.0,0.0,3.414374089153181e-05,0.0,0.0,0.0,0.0,0.0,line,ln6169254-1,,1000000.0,7199.557856794634,51.833633333333346,a
726,727,m1026394,m1026393,4.842364782454635e-05,0.0,0.0,0.0,0.0,0.0,0.00010068779185586706,0.0,0.0,0.0,0.0,0.0,line,ln5683829-1,,1000000.0,7199.557856794634,51.833633333333346,a
727,728,m1026393,l2804252,2.983258163779116e-05,0.0,0.0,0.0,0.0,0.0,6.203119561237264e-05,0.0,0.0,0.0,0.0,0.0,line,ln5653467-1,,1000000.0,7199.557856794634,51.833633333333346,a
728,729,l2804252,l3195310,7.00503888401932e-05,0.0,0.0,0.0,0.0,0.0,0.00014565649817460858,0.0,0.0,0.0,0.0,0.0,line,ln5683814-1,,1000000.0,7199.557856794634,51.833633333333346,a
727,730,m1026393,l2935559,7.241349769679788e-05,0.0,0.0,0.0,0.0,0.0,0.0001505701348661004,0.0,0.0,0.0,0.0,0.0,line,ln5865251-1,,1000000.0,7199.557856794634,51.833633333333346,a
730,731,l2935559,l3048214,4.237463381883962e-05,0.0,0.0,0.0,0.0,0.0,8.811001445779411e-05,0.0,0.0,0.0,0.0,0.0,line,ln6411397-1,,1000000.0,7199.557856794634,51.833633333333346,a
722,732,m3037452,l2973164,7.995201805262862e-05,0.0,0.0,0.0,0.0,0.0,0.00016624505822667262,0.0,0.0,0.0,0.0,0.0,line,ln6199525-2,,1000000.0,7199.557856794634,51.833633333333346,a
713,733,m1026361,l3122825,2.0664880177542376e-05,0.0,0.0,0.0,0.0,0.0,4.2968699127786384e-05,0.0,0.0,0.0,0.0,0.0,line,ln6411388-1,,1000000.0,7199.557856794634,51.833633333333346,a
733,734,l3122825,l2991920,6.81070595475653e-05,0.0,0.0,0.0,0.0,0.0,0.00014161571347304095,0.0,0.0,0.0,0.0,0.0,line,ln6199526-1,,1000000.0,7199.557856794634,51.833633333333346,a
711,735,m1026344,m1026364,0.0003297027470580556,0.0,0.0,0.0,0.0,0.0,0.0006855543326758878,0.0,0.0,0.0,0.0,0.0,line,ln5804803-1,,1000000.0,7199.557856794634,51.833633333333346,a
735,736,m1026364,l3010570,6.686554484250572e-05,0.0,0.0,0.0,0.0,0.0,0.000139034219103555,0.0,0.0,0.0,0.0,0.0,line,ln5895786-1,,1000000.0,7199.557856794634,51.833633333333346,a
707,737,m1026341,l2973162,0.00012981443452481615,5.308987064126311e-05,5.308987064126311e-05,0.00012981443452481615,5.308987064126311e-05,0.00012981443452481615,0.0002848068724849823,0.00012527269309952545,0.00012527269309952545,0.0002848068724849823,0.00012527269309952545,0.0002848068724849823,line,ln5683830-1,,1000000.0,7199.557856794634,51.833633333333346,abc
737,738,l2973162,m1026333,0.00010062671777205141,4.1153046262754706e-05,4.1153046262754706e-05,0.00010062671777205141,4.1153046262754706e-05,0.00010062671777205141,0.00022077037027502726,9.710614986086896e-05,9.710614986086896e-05,0.00022077037027502726,9.710614986086896e-05,0.00022077037027502726,line,ln6017302-1,,1000000.0,7199.557856794634,51.833633333333346,abc
738,739,m1026333,n1145955,1.540887637306279e-05,0.0,0.0,0.0,0.0,0.0,3.203983604467883e-05,0.0,0.0,0.0,0.0,0.0,line,ln5744343-2,,1000000.0,7199.557856794634,51.833633333333346,a
739,740,n1145955,m1026335,1.5255689002443069e-05,0.0,0.0,0.0,0.0,0.0,3.172131196025231e-05,0.0,0.0,0.0,0.0,0.0,line,ln5744343-3,,1000000.0,7199.557856794634,51.833633333333346,a
740,741,m1026335,l2804259,7.8199351373529e-05,0.0,0.0,0.0,0.0,0.0,0.00016260072026978616,0.0,0.0,0.0,0.0,0.0,line,ln6229808-1,,1000000.0,7199.557856794634,51.833633333333346,a
738,742,m1026333,m1026331,8.731767508998335e-05,3.571008179631111e-05,3.571008179631111e-05,8.731767508998335e-05,3.571008179631111e-05,8.731767508998335e-05,0.00019157094545047644,8.4262742843289e-05,8.4262742843289e-05,0.00019157094545047644,8.4262742843289e-05,0.00019157094545047644,line,ln6198013-2,,1000000.0,7199.557856794634,51.833633333333346,abc
742,743,m1026331,m1026330,0.00010746803246540689,4.395092088598839e-05,4.395092088598839e-05,0.00010746803246540689,4.395092088598839e-05,0.00010746803246540689,0.0002357798986732552,0.00010370811149260228,0.00010370811149260228,0.0002357798986732552,0.00010370811149260228,0.0002357798986732552,line,ln6198013-1,,1000000.0,7199.557856794634,51.833633333333346,abc
743,744,m1026330,m1026329,6.826842981873412e-05,2.7919561651411633e-05,2.7919561651411633e-05,6.826842981873412e-05,2.7919561651411633e-05,6.826842981873412e-05,0.00014977778131766435,6.587996233526621e-05,6.587996233526621e-05,0.00014977778131766435,6.587996233526621e-05,0.00014977778131766435,line,ln5835149-1,,1000000.0,7199.557856794634,51.833633333333346,abc
744,745,m1026329,m1026328,6.468742006252049e-05,2.6455045433177528e-05,2.6455045433177528e-05,6.468742006252049e-05,2.6455045433177528e-05,6.468742006252049e-05,0.0001419212113396128,6.242423926549621e-05,6.242423926549621e-05,0.0001419212113396128,6.242423926549621e-05,0.0001419212113396128,line,ln5895787-1,,1000000.0,7199.557856794634,51.833633333333346,abc
745,746,m1026328,d6140778-1_int,0.0,0.0,0.0,5.292516737845246e-06,0.0,0.0,0.0,0.0,0.0,1.1004784803174768e-05,0.0,0.0,line,ln6140778-1,,1000000.0,7199.557856794634,51.833633333333346,b
746,747,d6140778-1_int,e182731,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,switch,l5565_48332_sw,CLOSED,1000000.0,7199.557856794634,51.833633333333346,b
747,748,e182731,m1026327,0.0,0.0,0.0,4.831057757221983e-05,0.0,0.0,0.0,0.0,0.0,0.00010045268371051226,0.0,0.0,line,ln5716232-1,,1000000.0,7199.557856794634,51.833633333333346,b
748,749,m1026327,l2841636,0.0,0.0,0.0,0.00011718767274015776,0.0,0.0,0.0,0.0,0.0,0.0002436695402148797,0.0,0.0,line,ln5683828-1,,1000000.0,7199.557856794634,51.833633333333346,b
749,750,l2841636,m1026324,0.0,0.0,0.0,5.790878387199044e-05,0.0,0.0,0.0,0.0,0.0,0.0001204103333614146,0.0,0.0,line,ln6260000-1,,1000000.0,7199.557856794634,51.833633333333346,b
750,751,m1026324,m1026323,0.0,0.0,0.0,6.221207661177523e-05,0.0,0.0,0.0,0.0,0.0,0.00012935821447207055,0.0,0.0,line,ln5502540-1,,1000000.0,7199.557856794634,51.833633333333346,b
751,752,m1026323,l2991917,0.0,0.0,0.0,4.886339643050297e-05,0.0,0.0,0.0,0.0,0.0,0.00010160216568135616,0.0,0.0,line,ln6108147-1,,1000000.0,7199.557856794634,51.833633333333346,b
751,753,m1026323,m1026320,0.0,0.0,0.0,0.00013177129482851865,0.0,0.0,0.0,0.0,0.0,0.00027399341648826466,0.0,0.0,line,ln5714053-1,,1000000.0,7199.557856794634,51.833633333333346,b
753,754,m1026320,l2879079,0.0,0.0,0.0,7.525573599895563e-05,0.0,0.0,0.0,0.0,0.0,0.0001564800303702422,0.0,0.0,line,ln6017303-1,,1000000.0,7199.557856794634,51.833633333333346,b
753,755,m1026320,l3104130,0.0,0.0,0.0,8.219055929579827e-05,0.0,0.0,0.0,0.0,0.0,0.00017089968019091845,0.0,0.0,line,ln6138611-1,,1000000.0,7199.557856794634,51.833633333333346,b
755,756,l3104130,l2763072,0.0,0.0,0.0,8.564724119281625e-05,0.0,0.0,0.0,0.0,0.0,0.00017808719461816615,0.0,0.0,line,ln6288856-1,,1000000.0,7199.557856794634,51.833633333333346,b
756,757,l2763072,m4118754,0.0,0.0,0.0,8.153836743067081e-05,0.0,0.0,0.0,0.0,0.0,0.00016954357089894652,0.0,0.0,line,ln6288856-3,,1000000.0,7199.557856794634,51.833633333333346,b
757,758,m4118754,m1026312,0.0,0.0,0.0,0.00015154456276458847,0.0,0.0,0.0,0.0,0.0,0.00031510817705878217,0.0,0.0,line,ln6380821-3,,1000000.0,7199.557856794634,51.833633333333346,b
758,759,m1026312,l2973163,0.0,0.0,0.0,5.9850097909401166e-05,0.0,0.0,0.0,0.0,0.0,0.0001244469277219617,0.0,0.0,line,ln5744338-1,,1000000.0,7199.557856794634,51.833633333333346,b
759,760,l2973163,m1026309,0.0,0.0,0.0,9.609962029801756e-05,0.0,0.0,0.0,0.0,0.0,0.00019982093461967096,0.0,0.0,line,ln5895782-1,,1000000.0,7199.557856794634,51.833633333333346,b
760,761,m1026309,l2860488,0.0,0.0,0.0,0.00043777937375282064,0.0,0.0,0.0,0.0,0.0,0.0009102791805963822,0.0,0.0,line,ln5895783-1,,1000000.0,7199.557856794634,51.833633333333346,b
761,762,l2860488,m1026308,0.0,0.0,0.0,5.9930585031983724e-05,0.0,0.0,0.0,0.0,0.0,0.00012461428542857305,0.0,0.0,line,ln6229804-1,,1000000.0,7199.557856794634,51.833633333333346,b
762,763,m1026308,l2991918,0.0,0.0,0.0,2.100061543052162e-05,0.0,0.0,0.0,0.0,0.0,4.366679691242944e-05,0.0,0.0,line,ln5653464-1,,1000000.0,7199.557856794634,51.833633333333346,b
762,764,m1026308,l2991902,0.0,0.0,0.0,0.00010598005408328825,0.0,0.0,0.0,0.0,0.0,0.0002203654228007683,0.0,0.0,line,ln5472366-1,,1000000.0,7199.557856794634,51.833633333333346,b
764,765,l2991902,m1008758,0.0,0.0,0.0,0.00010063893176180971,0.0,0.0,0.0,0.0,0.0,0.00020925957190472846,0.0,0.0,line,ln5562919-1,,1000000.0,7199.557856794634,51.833633333333346,b
765,766,m1008758,l2673300,0.0,0.0,0.0,4.61104548591037e-05,0.0,0.0,0.0,0.0,0.0,9.587794579323976e-05,0.0,0.0,line,ln5895769-1,,1000000.0,7199.557856794634,51.833633333333346,b
766,767,l2673300,m1008753,0.0,0.0,0.0,5.468472576042967e-05,0.0,0.0,0.0,0.0,0.0,0.000113706515977721,0.0,0.0,line,ln5532735-1,,1000000.0,7199.557856794634,51.833633333333346,b
767,768,m1008753,l3141390,0.0,0.0,0.0,9.65436511814401e-05,0.0,0.0,0.0,0.0,0.0,0.0002007442126289944,0.0,0.0,line,ln5623389-1,,1000000.0,7199.557856794634,51.833633333333346,b
767,769,m1008753,m1026307,0.0,0.0,0.0,0.0003305730441431528,0.0,0.0,0.0,0.0,0.0,0.0006873639504080039,0.0,0.0,line,ln6163394-1,,1000000.0,7199.557856794634,51.833633333333346,b
769,770,m1026307,l3085388,0.0,0.0,0.0,0.0001400853471587624,0.0,0.0,0.0,0.0,0.0,0.0002912809115059784,0.0,0.0,line,ln5981121-1,,1000000.0,7199.557856794634,51.833633333333346,b
765,771,m1008758,l2822859,0.0,0.0,0.0,4.989420562839185e-05,0.0,0.0,0.0,0.0,0.0,0.00010374553791006997,0.0,0.0,line,ln5835125-1,,1000000.0,7199.557856794634,51.833633333333346,b
765,772,m1008758,l2710537,0.0,0.0,0.0,0.00013390584286007346,0.0,0.0,0.0,0.0,0.0,0.0002784318042918079,0.0,0.0,line,ln5804829-1,,1000000.0,7199.557856794634,51.833633333333346,b
772,773,l2710537,m1008752,0.0,0.0,0.0,9.188078364819752e-05,0.0,0.0,0.0,0.0,0.0,0.00019104866393056241,0.0,0.0,line,ln6047602-1,,1000000.0,7199.557856794634,51.833633333333346,b
773,774,m1008752,l3085389,0.0,0.0,0.0,3.374555938904533e-05,0.0,0.0,0.0,0.0,0.0,7.016749072963563e-05,0.0,0.0,line,ln6047554-1,,1000000.0,7199.557856794634,51.833633333333346,b
773,775,m1008752,m1008746,0.0,0.0,0.0,8.875875272747617e-05,0.0,0.0,0.0,0.0,0.0,0.0001845569927402349,0.0,0.0,line,ln5804781-1,,1000000.0,7199.557856794634,51.833633333333346,b
775,776,m1008746,l2954339,0.0,0.0,0.0,4.542214281717982e-05,0.0,0.0,0.0,0.0,0.0,9.444673144399805e-05,0.0,0.0,line,ln6017284-1,,1000000.0,7199.557856794634,51.833633333333346,b
776,777,l2954339,l3048200,0.0,0.0,0.0,7.021418063818279e-05,0.0,0.0,0.0,0.0,0.0,0.00014599707215456626,0.0,0.0,line,ln5986919-1,,1000000.0,7199.557856794634,51.833633333333346,b
777,778,l3048200,m1008733,0.0,0.0,0.0,7.509032617817644e-05,0.0,0.0,0.0,0.0,0.0,0.00015613609201875999,0.0,0.0,line,ln5986920-1,,1000000.0,7199.557856794634,51.833633333333346,b
778,779,m1008733,l3225319,0.0,0.0,0.0,1.535249510452994e-05,0.0,0.0,0.0,0.0,0.0,3.192260188976397e-05,0.0,0.0,line,ln5644817-1,,1000000.0,7199.557856794634,51.833633333333346,b
779,780,l3225319,l3048201,0.0,0.0,0.0,5.71095432759553e-05,0.0,0.0,0.0,0.0,0.0,0.00011874846412207257,0.0,0.0,line,ln5644817-2,,1000000.0,7199.557856794634,51.833633333333346,b
778,781,m1008733,l3216339,0.0,0.0,0.0,9.288752279890339e-05,0.0,0.0,0.0,0.0,0.0,0.00019314198706116807,0.0,0.0,line,ln6229785-1,,1000000.0,7199.557856794634,51.833633333333346,b
775,782,m1008746,m1008743,0.0,0.0,0.0,8.672593424218121e-05,0.0,0.0,0.0,0.0,0.0,0.00018033013223460437,0.0,0.0,line,ln6077772-1,,1000000.0,7199.557856794634,51.833633333333346,b
782,783,m1008743,m1008742,0.0,0.0,0.0,9.21202711624177e-05,0.0,0.0,0.0,0.0,0.0,0.00019154663279633748,0.0,0.0,line,ln6017283-1,,1000000.0,7199.557856794634,51.833633333333346,b
783,784,m1008742,l2804247,0.0,0.0,0.0,0.00011559697506573915,0.0,0.0,0.0,0.0,0.0,0.00024036198608496794,0.0,0.0,line,ln6138590-1,,1000000.0,7199.557856794634,51.833633333333346,b
783,785,m1008742,l3029495,0.0,0.0,0.0,3.111304078625911e-05,0.0,0.0,0.0,0.0,0.0,6.469366756591117e-05,0.0,0.0,line,ln5895768-1,,1000000.0,7199.557856794634,51.833633333333346,b
785,786,l3029495,d5565090-1_int,0.0,0.0,0.0,5.768036291751365e-05,0.0,0.0,0.0,0.0,0.0,0.00011993537530779561,0.0,0.0,line,ln5565090-1,,1000000.0,7199.557856794634,51.833633333333346,b
786,787,d5565090-1_int,e182744,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,switch,x8225_48332_sw,CLOSED,1000000.0,7199.557856794634,51.833633333333346,b
787,788,e182744,l2801895,0.0,0.0,0.0,6.821164804833926e-05,0.0,0.0,0.0,0.0,0.0,0.00014183318542465025,0.0,0.0,line,ln5803255-1,,1000000.0,7199.557856794634,51.833633333333346,b
782,789,m1008743,l3104115,0.0,0.0,0.0,7.381447045001024e-05,0.0,0.0,0.0,0.0,0.0,0.00015348319200467645,0.0,0.0,line,ln5804780-1,,1000000.0,7199.557856794634,51.833633333333346,b
762,790,m1026308,l2897764,0.0,0.0,0.0,0.00011838249193413026,0.0,0.0,0.0,0.0,0.0,0.0002461539401251053,0.0,0.0,line,ln5562935-1,,1000000.0,7199.557856794634,51.833633333333346,b
760,791,m1026309,l2804260,0.0,0.0,0.0,0.0002443630667089386,0.0,0.0,0.0,0.0,0.0,0.0005081066525016895,0.0,0.0,line,ln5774467-1,,1000000.0,7199.557856794634,51.833633333333346,b
748,792,m1026327,l3197643,0.0,0.0,0.0,0.0002847075697954159,0.0,0.0,0.0,0.0,0.0,0.0005919953951263303,0.0,0.0,line,ln6320340-1,,1000000.0,7199.557856794634,51.833633333333346,b
792,793,l3197643,m1026339,0.0,0.0,0.0,4.556491262751533e-05,0.0,0.0,0.0,0.0,0.0,9.474359418755773e-05,0.0,0.0,line,ln6108146-1,,1000000.0,7199.557856794634,51.833633333333346,b
793,794,m1026339,l3029507,0.0,0.0,0.0,9.882580966412412e-05,0.0,0.0,0.0,0.0,0.0,0.00020548952837057532,0.0,0.0,line,ln5623407-1,,1000000.0,7199.557856794634,51.833633333333346,b
793,795,m1026339,l2766727,0.0,0.0,0.0,8.101058876186568e-05,0.0,0.0,0.0,0.0,0.0,0.0001684461552531207,0.0,0.0,line,ln5774466-1,,1000000.0,7199.557856794634,51.833633333333346,b
748,796,m1026327,l3122823,0.0,0.0,0.0,4.290170977788552e-05,0.0,0.0,0.0,0.0,0.0,8.920596895194815e-05,0.0,0.0,line,ln6380820-1,,1000000.0,7199.557856794634,51.833633333333346,b
744,797,m1026329,l3104135,0.00010205007814102681,0.0,0.0,0.0,0.0,0.0,0.00021219378316910057,0.0,0.0,0.0,0.0,0.0,line,ln5502541-1,,1000000.0,7199.557856794634,51.833633333333346,a
743,798,m1026330,l2785526,0.0,0.0,0.0,0.00012148180004102868,0.0,0.0,0.0,0.0,0.0,0.0002525983635335872,0.0,0.0,line,ln6199524-1,,1000000.0,7199.557856794634,51.833633333333346,b
743,799,m1026330,l2766726,0.0,0.0,0.0,3.366746796963875e-05,0.0,0.0,0.0,0.0,0.0,7.000511443342127e-05,0.0,0.0,line,ln6047581-1,,1000000.0,7199.557856794634,51.833633333333346,b
742,800,m1026331,l3214055,0.0,0.0,0.0,0.0,0.0,6.821143208817439e-05,0.0,0.0,0.0,0.0,0.0,0.00014183273637644538,line,ln6409762-1,,1000000.0,7199.557856794634,51.833633333333346,c
702,801,m1026354,m2000100,0.00029131418332369757,0.0001191380016038491,0.0001191380016038491,0.00029131418332369757,0.0001191380016038491,0.00029131418332369757,0.0006391298607635067,0.0002811221449805113,0.0002811221449805113,0.0006391298607635067,0.0002811221449805113,0.0006391298607635067,line,ln2000000-1,,1000000.0,7199.557856794634,51.833633333333346,abc
801,802,m2000100,d2000100_int,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,ln2000001_sw,CLOSED,1000000.0,7199.557856794634,51.833633333333346,abc
802,803,d2000100_int,m2000200,0.0001014529148783061,4.149093393800288e-05,4.149093393800288e-05,0.0001014529148783061,4.149093393800288e-05,0.0001014529148783061,0.00022258300855943592,9.79034412939089e-05,9.79034412939089e-05,0.00022258300855943592,9.79034412939089e-05,0.00022258300855943592,line,ln2000200-1,,1000000.0,7199.557856794634,51.833633333333346,abc
803,804,m2000200,m2000300,0.0002676841687218529,0.00010947409617564902,0.00010947409617564902,0.0002676841687218529,0.00010947409617564902,0.0002676841687218529,0.0005872867003309947,0.00025831885982975015,0.00025831885982975015,0.0005872867003309947,0.00025831885982975015,0.0005872867003309947,line,ln2000300-1,,1000000.0,7199.557856794634,51.833633333333346,abc
