id,name,bus,pa,pb,pc,qa,qb,qc,sa_max,sb_max,sc_max,phases,qa_max,qb_max,qc_max,qa_min,qb_min,qc_min
791,l2804260,l2804260,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
792,l3197643,l3197643,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
794,l3029507,l3029507,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
796,l3122823,l3122823,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
808,m2000402,m2000402,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
809,m2000403,m2000403,0.0056532,0.0,0.0,0.0,0.0,0.0,0.0056532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
810,m2000404,m2000404,0.0043693000000000004,0.0,0.0,0.0,0.0,0.0,0.0043693000000000004,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
811,m2000405,m2000405,0.0067171,0.0,0.0,0.0,0.0,0.0,0.0067171,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
812,m2000406,m2000406,0.005669,0.0,0.0,0.0,0.0,0.0,0.005669,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
813,m2000407,m2000407,0.005363,0.0,0.0,0.0,0.0,0.0,0.005363,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
814,m2000408,m2000408,0.005598200000000001,0.0,0.0,0.0,0.0,0.0,0.005598200000000001,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
815,m2000409,m2000409,0.0058415,0.0,0.0,0.0,0.0,0.0,0.0058415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
816,m2000410,m2000410,0.0065213,0.0,0.0,0.0,0.0,0.0,0.0065213,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
817,m2000411,m2000411,0.0044916999999999995,0.0,0.0,0.0,0.0,0.0,0.0044916999999999995,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
818,m2000412,m2000412,0.0088277,0.0,0.0,0.0,0.0,0.0,0.0088277,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
819,m2000413,m2000413,0.0047846,0.0,0.0,0.0,0.0,0.0,0.0047846,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
820,m2000414,m2000414,0.004764599999999999,0.0,0.0,0.0,0.0,0.0,0.004764599999999999,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
821,m2000415,m2000415,0.004848099999999999,0.0,0.0,0.0,0.0,0.0,0.004848099999999999,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
827,m2000702,m2000702,0.0,0.0047357,0.0,0.0,0.0,0.0,0.0,0.0047357,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
829,m2000704,m2000704,0.0,0.004600900000000001,0.0,0.0,0.0,0.0,0.0,0.004600900000000001,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
830,m2000705,m2000705,0.0,0.0043526,0.0,0.0,0.0,0.0,0.0,0.0043526,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
831,m2000706,m2000706,0.0,0.0053038,0.0,0.0,0.0,0.0,0.0,0.0053038,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
832,m2000707,m2000707,0.0,0.0044528,0.0,0.0,0.0,0.0,0.0,0.0044528,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
833,m2000708,m2000708,0.0,0.0054993,0.0,0.0,0.0,0.0,0.0,0.0054993,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
835,m2000710,m2000710,0.0,0.004703400000000001,0.0,0.0,0.0,0.0,0.0,0.004703400000000001,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
837,m2000712,m2000712,0.0,0.005039699999999999,0.0,0.0,0.0,0.0,0.0,0.005039699999999999,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
838,m2000713,m2000713,0.0,0.005750600000000001,0.0,0.0,0.0,0.0,0.0,0.005750600000000001,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
840,m2000715,m2000715,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
846,m2001002,m2001002,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
847,m2001003,m2001003,0.0,0.0056532,0.0,0.0,0.0,0.0,0.0,0.0056532,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
848,m2001004,m2001004,0.0,0.0043693000000000004,0.0,0.0,0.0,0.0,0.0,0.0043693000000000004,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
849,m2001005,m2001005,0.0,0.0049861,0.0,0.0,0.0,0.0,0.0,0.0049861,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
850,m2001006,m2001006,0.0,0.004391099999999999,0.0,0.0,0.0,0.0,0.0,0.004391099999999999,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
852,m2001008,m2001008,0.0,0.005723300000000001,0.0,0.0,0.0,0.0,0.0,0.005723300000000001,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
853,m2001009,m2001009,0.0,0.0062868,0.0,0.0,0.0,0.0,0.0,0.0062868,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
854,m2001010,m2001010,0.0,0.0076045999999999996,0.0,0.0,0.0,0.0,0.0,0.0076045999999999996,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
856,m2001012,m2001012,0.0,0.0061917,0.0,0.0,0.0,0.0,0.0,0.0061917,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
857,m2001013,m2001013,0.0,0.0079043,0.0,0.0,0.0,0.0,0.0,0.0079043,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
858,m2001014,m2001014,0.0,0.0127471,0.0,0.0,0.0,0.0,0.0,0.0127471,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
859,m2001015,m2001015,0.0,0.0108969,0.0,0.0,0.0,0.0,0.0,0.0108969,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
864,m2001202,m2001202,0.0,0.0,0.0055909,0.0,0.0,0.0,0.0,0.0,0.0055909,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
865,m2001203,m2001203,0.0,0.0,0.007210899999999999,0.0,0.0,0.0,0.0,0.0,0.007210899999999999,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
866,m2001204,m2001204,0.0,0.0,0.0058255,0.0,0.0,0.0,0.0,0.0,0.0058255,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
868,m2001206,m2001206,0.0,0.0,0.0047390999999999996,0.0,0.0,0.0,0.0,0.0,0.0047390999999999996,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
870,m2001208,m2001208,0.0,0.0,0.0053475,0.0,0.0,0.0,0.0,0.0,0.0053475,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
871,m2001209,m2001209,0.0,0.0,0.0062686999999999994,0.0,0.0,0.0,0.0,0.0,0.0062686999999999994,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
872,m2001210,m2001210,0.0,0.0,0.0060472,0.0,0.0,0.0,0.0,0.0,0.0060472,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
873,m2001211,m2001211,0.0,0.0,0.0105373,0.0,0.0,0.0,0.0,0.0,0.0105373,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
874,m2001212,m2001212,0.0,0.0,0.008046099999999999,0.0,0.0,0.0,0.0,0.0,0.008046099999999999,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
875,m2001213,m2001213,0.0,0.0,0.0081357,0.0,0.0,0.0,0.0,0.0,0.0081357,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
876,m2001214,m2001214,0.0,0.0,0.007595799999999999,0.0,0.0,0.0,0.0,0.0,0.007595799999999999,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
877,m2001215,m2001215,0.0,0.0,0.0096232,0.0,0.0,0.0,0.0,0.0,0.0096232,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
882,m2001303,m2001303,0.005813,0.0,0.0,0.0,0.0,0.0,0.005813,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
883,m2001304,m2001304,0.0043315,0.0,0.0,0.0,0.0,0.0,0.0043315,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
884,m2001305,m2001305,0.004885100000000001,0.0,0.0,0.0,0.0,0.0,0.004885100000000001,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
886,m2001307,m2001307,0.0062916,0.0,0.0,0.0,0.0,0.0,0.0062916,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
887,m2001308,m2001308,0.006588599999999999,0.0,0.0,0.0,0.0,0.0,0.006588599999999999,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
889,m2001310,m2001310,0.0081667,0.0,0.0,0.0,0.0,0.0,0.0081667,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
890,m2001311,m2001311,0.0072195,0.0,0.0,0.0,0.0,0.0,0.0072195,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
891,m2001312,m2001312,0.006542,0.0,0.0,0.0,0.0,0.0,0.006542,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
892,m2001313,m2001313,0.0100673,0.0,0.0,0.0,0.0,0.0,0.0100673,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
893,m2001314,m2001314,0.009649699999999999,0.0,0.0,0.0,0.0,0.0,0.009649699999999999,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
894,m2001315,m2001315,0.008968700000000001,0.0,0.0,0.0,0.0,0.0,0.008968700000000001,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
895,m2001400,m2001400,0.0,0.0,0.018234,0.0,0.0,0.0,0.0,0.0,0.018234,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
899,m2000902,m2000902,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
900,m2000903,m2000903,0.0,0.0,0.0056532,0.0,0.0,0.0,0.0,0.0,0.0056532,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
901,m2000904,m2000904,0.0,0.0,0.0043693000000000004,0.0,0.0,0.0,0.0,0.0,0.0043693000000000004,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
902,m2000905,m2000905,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
903,m2000906,m2000906,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
904,m2000907,m2000907,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
905,m2000908,m2000908,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
906,m2000909,m2000909,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
907,m2000910,m2000910,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
908,m2000911,m2000911,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
909,m2000912,m2000912,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
910,m2000913,m2000913,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
911,m2000914,m2000914,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
912,m2000915,m2000915,0.0,0.0,0.005061,0.0,0.0,0.0,0.0,0.0,0.005061,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
913,l3104157,l3104157,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
922,l2879092,l2879092,0.0,0.0,0.0270765,0.0,0.0,0.0,0.0,0.0,0.0270765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
928,l3141411,l3141411,0.0,0.0,0.013734,0.0,0.0,0.0,0.0,0.0,0.013734,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
930,l3172805,l3172805,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
938,l3048221,l3048221,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
952,l3066817,l3066817,0.007983,0.0,0.0,0.0,0.0,0.0,0.007983,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
963,l2814529,l2814529,0.007983,0.0087525,0.009153,0.0,0.0,0.0,0.007983,0.0087525,0.009153,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
965,l2916610,l2916610,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
970,l3189188,l3189188,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
992,l3197639,l3197639,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
998,l3122820,l3122820,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1008,l2973157,l2973157,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1016,l3254216,l3254216,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1020,l3091052,l3091052,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1037,l2729414,l2729414,0.0039915,0.0043785,0.0045765,0.0,0.0,0.0,0.0039915,0.0043785,0.0045765,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1043,l3235258,l3235258,0.003744,0.0079155,0.002745,0.0,0.0,0.0,0.003744,0.0079155,0.002745,cba,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1060,l2973161,l2973161,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1073,l3254217,l3254217,0.0,0.0,0.0059265,0.0,0.0,0.0,0.0,0.0,0.0059265,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1077,l2822869,l2822869,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1088,l2897777,l2897777,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1092,l2954353,l2954353,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1100,l3066815,l3066815,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1114,l2729206,l2729206,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1115,l2729207,l2729207,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1118,l2878848,l2878848,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1119,l2766499,l2766499,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1121,l2897554,l2897554,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1130,l2822866,l2822866,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1133,l3178972,l3178972,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1138,l2954345,l2954345,0.0,0.0,0.020745,0.0,0.0,0.0,0.0,0.0,0.020745,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1139,l2895449,l2895449,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1144,l3176656,l3176656,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1145,l2841621,l2841621,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1161,l3066812,l3066812,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1168,l2879067,l2879067,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1179,l2879068,l2879068,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1181,l2973152,l2973152,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1183,l3178975,l3178975,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1185,l3066811,l3066811,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1191,l3085397,l3085397,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1192,l2935553,l2935553,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1205,l2785512,l2785512,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1210,l3122810,l3122810,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1220,l2822860,l2822860,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1221,l2860480,l2860480,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1227,l2860483,l2860483,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1228,l3141397,l3141397,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1237,l2710514,l2710514,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1242,l3160117,l3160117,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1243,l3215549,l3215549,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1250,l2710512,l2710512,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1252,l2954346,l2954346,0.0,0.005349,0.0,0.0,0.0,0.0,0.0,0.005349,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1266,l2710504,l2710504,0.0,0.0079155,0.0,0.0,0.0,0.0,0.0,0.0079155,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1268,l3159037,l3159037,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1270,l3234185,l3234185,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1271,l3065750,l3065750,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1272,l2690941,l2690941,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1273,l2748124,l2748124,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1274,l2989432,l2989432,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1275,l3066830,l3066830,0.0,0.0057285,0.0,0.0,0.0,0.0,0.0,0.0057285,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1276,l3197660,l3197660,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1284,l3048203,l3048203,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1285,l3216344,l3216344,0.0,0.0087525,0.0,0.0,0.0,0.0,0.0,0.0087525,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1286,l2860501,l2860501,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1291,l3122814,l3122814,0.0,0.0,0.029745,0.0,0.0,0.0,0.0,0.0,0.029745,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1298,l2804255,l2804255,0.0,0.0043785,0.0,0.0,0.0,0.0,0.0,0.0043785,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1309,l2983432,l2983432,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1317,l3104123,l3104123,0.0,0.0,0.020745,0.0,0.0,0.0,0.0,0.0,0.020745,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1321,l3253995,l3253995,0.0,0.0,0.016245000000000002,0.0,0.0,0.0,0.0,0.0,0.016245000000000002,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1329,l3103822,l3103822,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1334,l2785521,l2785521,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1342,l3645812,l3645812,0.0,0.0,0.006867,0.0,0.0,0.0,0.0,0.0,0.006867,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1347,l3645809,l3645809,0.0,0.0,0.009153,0.0,0.0,0.0,0.0,0.0,0.009153,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1348,l3645810,l3645810,0.0,0.0,0.013734,0.0,0.0,0.0,0.0,0.0,0.013734,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1350,l3645811,l3645811,0.0,0.0,0.013734,0.0,0.0,0.0,0.0,0.0,0.013734,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1354,l3216345,l3216345,0.0,0.0065655,0.0,0.0,0.0,0.0,0.0,0.0065655,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1356,l3235254,l3235254,0.0,0.0,0.0045765,0.0,0.0,0.0,0.0,0.0,0.0045765,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1366,l2841639,l2841639,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1372,l2954357,l2954357,0.005985,0.0,0.0,0.0,0.0,0.0,0.005985,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1374,l3120376,l3120376,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1388,l3270814,l3270814,0.0053415,0.0,0.0,0.0,0.0,0.0,0.0053415,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
