id,name,Pb_max_a,hmax_a,bmin_a,bmax_a,nc_a,nd_a,Pb_max_b,hmax_b,bmin_b,bmax_b,nc_b,nd_b,Pb_max_c,hmax_c,bmin_c,bmax_c,nc_c,nd_c,phases
400,l2766738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
407,l2916620,0.0015346666666666666,0.0015346666666666666,0.0009207999999999999,0.0029158666666666668,0.95,0.95,0.0015346666666666666,0.0015346666666666666,0.0009207999999999999,0.0029158666666666668,0.95,0.95,0.0015346666666666666,0.0015346666666666666,0.0009207999999999999,0.0029158666666666668,0.95,0.95,abc
413,l2897792,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
414,l2785538,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
415,l2897793,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
418,l3254230,0.000708,0.000708,0.00042479999999999997,0.0013452,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
424,l2973150,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
426,l3066804,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
427,l2820533,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
428,l3254231,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
434,l2691967,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
439,l2764403,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
442,l2785537,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
443,l2748157,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
445,l2841632,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
453,l3104129,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
455,l3178979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
459,l3029505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
460,l2673318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
464,l3085401,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
469,l2858166,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
472,l3066815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
476,l3103822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
481,l2785521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
484,l2879070,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
485,l3216345,0.0,0.0,0.0,0.0,0.0,0.0,0.005836,0.005836,0.0035016,0.0110884,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
489,l3649297,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
490,l3649298,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
491,l3649299,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
493,l3649306,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
494,l3649300,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
495,l3649301,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
496,l3649302,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
497,l3649304,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
498,l3649305,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
499,l3235254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
508,l2804262,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
509,l2841639,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
511,l2729413,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
513,l2916598,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
514,l3048212,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
515,l3120376,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
517,l2916599,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
518,l3235249,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
519,l2954348,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
520,l2841615,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
522,l3216336,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
523,l2691936,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
525,l3197618,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
527,l3270814,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
528,l3141389,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
529,l2860477,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
530,l3216337,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
531,l2691973,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
533,l2954357,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
534,l2973165,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
536,l3197646,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
539,l2822871,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
547,l2820528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
548,l2745799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
549,l3120484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
556,l3085398,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
558,l3160102,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
564,l3122818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
565,l2876814,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
570,l2746587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
572,l2991933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136,0.008136,0.0048816,0.015458399999999997,0.95,0.95,c
573,l3122837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
574,l3048222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.006104,0.0036623999999999997,0.0115976,0.95,0.95,c
576,l2673323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
578,l2710525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
582,l2689691,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
585,l2766730,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
586,l2673322,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
587,l2859391,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
592,l3101789,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
596,l3010563,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
597,l2841623,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
600,l3156034,0.0014199999999999998,0.0014199999999999998,0.000852,0.002698,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
601,l3066821,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
603,l2748140,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
604,l3141412,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
606,l3029500,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
608,l3178976,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
610,l2973169,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
611,l3216346,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
612,l2858163,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
613,l2766747,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
616,l3065696,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
617,l3047058,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
618,l3178982,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
620,l2914323,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
623,l2710542,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
624,l2729430,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
625,l2766742,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
627,l3254234,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
628,l3104114,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
630,l2691939,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
631,l2860478,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
632,l2822858,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
633,l2822857,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
634,l2954338,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
636,l2766715,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
637,l3254206,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
641,l2801896,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
643,l2673326,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
644,l2691938,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
646,l2991901,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
648,l3231269,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
649,l2911069,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
650,l2948732,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
651,l3216338,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
652,l2973146,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
653,l2804245,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
655,l3251806,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
656,l3160108,0.0,0.0,0.0,0.0,0.0,0.0,0.005836,0.005836,0.0035016,0.0110884,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
657,l3029510,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
658,l2729409,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
659,l2841624,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
661,l2748139,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
662,l2991927,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
663,l2860479,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
665,l3178969,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
666,l2729401,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
669,l3315860,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
671,l3177881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068,0.004068,0.0024408,0.007729199999999999,0.95,0.95,c
673,l2685805,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
675,l3122817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
676,l2673314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016279999999999999,0.0016279999999999999,0.0009767999999999999,0.0030931999999999995,0.95,0.95,c
679,l3197634,0.0,0.0,0.0,0.0,0.0,0.0,0.005836,0.005836,0.0035016,0.0110884,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
684,l3122816,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
685,l3160103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.00244,0.001464,0.004636,0.95,0.95,c
688,l2804256,0.0,0.0,0.0,0.0,0.0,0.0,0.001556,0.001556,0.0009335999999999999,0.0029564,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
691,l3632979,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
700,l2916608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016279999999999999,0.0016279999999999999,0.0009767999999999999,0.0030931999999999995,0.95,0.95,c
702,l2673313,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
706,l2804257,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
707,l2860485,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
708,l2860506,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
710,l2785522,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
713,l3122815,0.0,0.0,0.0,0.0,0.0,0.0,0.002336,0.002336,0.0014016,0.0044383999999999995,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
714,l3254213,0.0,0.0,0.0,0.0,0.0,0.0,0.003892,0.003892,0.0023352,0.007394799999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,b
722,l3215340,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
724,l2726983,0.00532,0.00532,0.003192,0.010108,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
726,l2764412,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
728,l3251808,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
731,l3101788,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
732,l3101787,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
733,l3027132,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
735,l3195327,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
736,l3139103,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
737,l2876812,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
738,l2970811,0.003548,0.003548,0.0021288,0.0067412,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
746,l3120504,0.002128,0.002128,0.0012768,0.004043199999999999,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
